蝶影密码,#genre#
孝感新闻综合,https://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1735660799-0-0-c66126a1e65c45cfa675dd5f16914315
孝义新闻综合,http://sxxydb.chinashadt.com:2036/live/stream:xy1.stream/playlist.m3u8#http://sxxydb.chinashadt.com:2036/live/stream:xy1.stream_360p/playlist.m3u8
新昌新闻综合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新都新闻综合,https://tv.cry33.com/cdtvflv.php?id=xdzh
新化综合,https://liveplay-srs.voc.com.cn/hls/tv/170_49c556.m3u8
新晃综合,https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
新津电视台,https://tv.cry33.com/cdtvflv.php?id=xjtv
新罗1套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud#http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗2套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新盟综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8#http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8#http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
新邵新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
新田电视台,http://play-a2.quklive.com/live/1668150678653241.m3u8
新县综合,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8#http://live.dxhmt.cn:9081/tv/11523-1.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8?zxinjd
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd
新郑综合,http://live.dxhmt.cn:9081/tv/10184-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
信丰综合频道,http://livesec.mudu.tv/watch/n1cqq5.m3u8?auth_key=2082733261-0-0-2f2cbcf66e43b6b931d44357a6f9fdc3
邢台城市生活,https://jwcdnqx.hebyun.com.cn/live/xtcsshpd/1500k/tzwj_video.m3u8
行唐综合频道,http://27.128.190.231:18080/sdi
荥经综合频道,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
徐水综合频道,https://jwliveqxzb.hebyun.com.cn/jiyunxushui123/jiyunxushui123.m3u8#https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
宣汉新闻综合,http://livexuanhan.chinamcache.com:80/live/push1.m3u8#http://livexuanhan.chinamcache.com/live/push1.m3u8
薛城新闻综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zzxcxw
雅安文化生活,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100819/playlist.m3u8
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8
雅安雨城频道,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd#http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8#http://live.dxhmt.cn:9081/tv/11024-1.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8#http://live.dxhmt.cn:9081/tv/10726-1.m3u8
延庆电视台,https://videoplay.yanqingrmzx.com/yanqappvideo/yqingappvideo.m3u8?auth_key=1725670927-0-0-692111986e725c19ea6478b894e23911
盐边综合频道,http://dcpull.sctvcloud.com/live/56d8916b01881000728a297500000000/playlist.m3u8
兖州生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jiyzsh
兖州新闻,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jiyzxw
偃师新闻频道,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8#http://live.dxhmt.cn:9081/tv/10381-1.m3u8
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund#http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
雁江电视台,https://zbsczy.zyrb.com.cn/zygc/q_live169940504887269.m3u8
扬州2,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州3,https://cm-wshls.homecdn.com/live/8bf.m3u8
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
阳谷影视,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=lcygys
阳谷综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=lcygxw
阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8#https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8?zshanxd
阳泉科教,https://live.yqrtv.com/xwchne/sd/live.m3u8
阳泉综合,https://live.yqrtv.com/xwpd/sd/live.m3u8
阳信新闻综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=bzyxxw
洋县综合,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226938/1.m3u8
叶县综合,http://live.dxhmt.cn:9081/tv/10422-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
伊犁哈萨克族,http://110.153.180.106:55555/out_3/index.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8#http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8#http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
沂南综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=lyynzh
沂水生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=lyys2
沂水综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=lyys1
沂源生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbyysh
沂源综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbyyxw
宜春公共频道,https://live.newsyc.com/ycrt/sd/live.m3u8
宜春综合频道,https://live.newsyc.com/ycyt/sd/live.m3u8
宜都综合频道,https://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1735660799-0-0-f29f0d99f876e49e55132b30d52133db
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8#http://live.dxhmt.cn:9081/tv/11281-1.m3u8
义乌公共文艺,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_3090.m3u8?auth_key=4830667771-0-0-4d788b80bdc1fa13522a2d10511a62d4&extra_key=2fk3HCWcAsUB_ZsuI_rrUP3hdTqEFaFPai_ZFKXo5njEPrgmFlIRA9tmB7xb-zLryaZ4y-4A5GYToA82EpN6NdveoFiv45QQP6qp6ZHI1kOJff_5KHtRvRocR3iFRzq6k1eIMRcEcYBzpX3_T595uQ9-UVygOh1Sd_dXnlNCAKoSeP5mtY226hlsTAI9rbgN#htmlplay://https://web.guangdianyun.tv/tv/?id=3090&uin=3071
义乌商贸频道,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_2133.m3u8?auth_key=4830674369-0-0-792c50b6dbb1f212177ee413838c9d34&extra_key=MhCFdbXNI70ZdkebtW5Way43jpzFEOtNAkun-0XCgWwdfGQyDYjGaLOvaQkG4p4ahsRmKWH3euwpK_-6AzTj-NsrVKt9WX6WKnoTmOLcKhXuM68iO_FXB63j8Avfm_P7SLv_nrzGAup7gYxtTu4IpKilWBeWfflJTVwXfos8VFTWL_xtZEURqWRFF3AtLaqe&ali_ffmpeg_version=mpengine#htmlplay://https://web.guangdianyun.tv/tv/?id=2133&uin=3071
峄城综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zzyczh
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg231205.m3u8
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy231205.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd231205.m3u8
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8#http://live.aiyicheng.com.cn/channel1/sd/live.m3u8?zshanxd
银川公共,http://play-sh13.quklive.com/live/1667883943560053.m3u8?auth_key=2015914283-08371389613b4c0ea3c6dff651dc7342-0-532f80aa10dc71b9376a1f0f37975064
银川生活,http://play-sh13.quklive.com/live/1667883987087179.m3u8?auth_key=2015914201-e789f4bf87944ac98fc8e0c712232434-0-474d2b458436091b7c92eb893b9561f0
银川文体,http://play-sh13.quklive.com/live/1667884025738071.m3u8?auth_key=2015914252-03486acd5e3b46648af6c4c84f7a411c-0-ad0d9bc275c37555f8220045d23af678
鄞州一套,http://play-a2.quklive.com/live/1668501533304136.m3u8
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
营口新闻综合,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000278
永昌综合频道,rtmp://play.kankanlive.com/live/1652755738635915#https://play.kankanlive.com/live/1652755738635915.m3u8
永城新闻,http://live.dxhmt.cn:9081/tv/11481-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
永川综合频道,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
永康华溪频道,http://play-sh11.quklive.com/live/1625062755227231.m3u8
永康新闻综合,http://play-sh11.quklive.com/live/1625061424267104.m3u8
永清综合频道,http://60.10.203.69:8000/0.m3u8
永兴新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/40_1d0ed0.m3u8
永修电视台,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8?t=&token=1User-Agent=Lavf/57.83.100
酉阳新闻综合,http://qxlmlive9.cbg.cn/applive/youytv01/playlist.m3u8
余干综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8?t=&token=1User-Agent=Lavf/57.83.100
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
盂县综合频道,https://stream.icelook.cn/7e0d542d2fa63dc5/6805067973364024324_1623030764.m3u8?auth_key=1893456000-0-0-ebaa15bb707464bcad281300c68ba081
鱼台生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jiytsh
鱼台新闻,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jiytxw
虞城综合,http://live.dxhmt.cn:9081/tv/11425-1.m3u8
禹城综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=dzyczh
禹城综艺,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=dzyczy
禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8#http://tvpull.dxhmt.cn/tv/11081-2.m3u8?zhend
玉环新闻综合,https://livetxyuhuan.chinamcache.com/yuhuan/zb01.m3u8?txSecret=cf6d1987f8d0a775b739490f40a94093&txTime=677B39FC
玉山新闻综合,http://livesec.mudu.tv/watch/9ao5b3.m3u8?auth_key=2082733261-0-0-bfa989ff1707e051c106cc55186652ac
裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8#http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8#http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6.m3u8
元江综合,https://liveplay-srs.voc.com.cn/hls/tv/163_2c7011.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8#http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8?zshanxd
原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b#http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b
岳西综合频道,http://112.30.194.221:20080/live/b62955a9283f4c2ea8ccb96e8ac468bc/hls.m3u8#http://wyflv.ahwanyun.cn/live/b62955a9283f4c2ea8ccb96e8ac468bc.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8#kdsvod://http://v.91kds.com/b7/gdtv.m3u8?id=gdyftv1&pwd=jsdecode
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8#http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8#http://tvlive.ynradio.com/live/yunnanyule/playlist.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8#http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
筠连综合频道,http://live.dameijunlian.cn/live1/live1.m3u8
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8#http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8?zshanxd
运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8?zshanxd
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8#http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8?zshanxd
运城盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8#http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8#http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄新闻,http://stream.zztvzd.com/1/sd/live.m3u8#http://stream.zztvzd.com/1/sd/live.m3u8?shandd
增城综合,http://44372.hlsplay.aodianyun.com/tv_radio_44372/tv_channel_3454.m3u8?auth_key=4854916743-0-0-8196893fc2147c56352b0ddb0525f16d&extra_key=vkUSpksttitWglBm27s62bcuJ-YJmyMIAGiFuyXXx91bl57LjabQZa6sW-66IokqwcwVpy-ddrwxPiZ1nhEhgxcn6s-4JFmtwgTAN_05P0rI0iArPfhZhUefgOC-7UXS_CV6g9XuKzXRXbzUIFDT7zDXGcRE3yaS1pRMbsdGQIs
张店1套,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbzd1
张店2套,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbzd2
张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo_300_2/playlist.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe_300_2/playlist.m3u8
张家口综合,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
章丘1套,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jnzq1
章丘2套,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jnzq2
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8#http://stream8.jlntv.cn/cbstv/sd/live.m3u8?zjild
长岛综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=ytcd
长葛电视台,http://live.dxhmt.cn:9081/tv/11082-1.m3u8
长清生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jncqsh
长清综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jncqxw
长兴新闻综合,http://play-a11.quklive.com/live/1689126294179076.m3u8
长垣综合频道,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8#http://live.dxhmt.cn:9081/tv/10728-1.m3u8
长治公共少儿,rtmp://live.njgdmm.com/changzhi/cztv2#http://live.njgdmm.com/changzhi/cztv2.m3u8
长治科教法制,http://live.njgdmm.com/changzhi/czetv.m3u8#rtmp://live.njgdmm.com/changzhi/czetv
长治新闻综合,rtmp://live.njgdmm.com/changzhi/cztv1#http://live.njgdmm.com/changzhi/cztv1.m3u8
长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8#rtmp://zzlive.zzc-media.com/live/xwzh
昭化综合频道,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8
昭觉综合频道,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8#https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8#http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
镇海先锋影视,https://netlive.zhxwzx.com/live/ZHTV-1.m3u8
镇海新闻频道,https://netlive.zhxwzx.com/live/ZHTV-2.m3u8
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8#http://cm.wshls.homecdn.com/live/2aa16.m3u8
镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8#http://live.dxhmt.cn:9081/tv/11324-1.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8#http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8?zyund
枝江综合频道,https://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1735660799-0-0-fd9715217b53a31e92b5d42d24438b4a
芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
中方综合,https://liveplay-srs.voc.com.cn/hls/tv/18_3aa230.m3u8
忠县综合频道,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed#http://play-a2.quklive.com/live/1699002430299200.m3u8
舟山新闻综合,http://play-a2.quklive.com/live/1699001836208185.m3u8
周口川汇频道,http://125.44.139.18:8081/live/6520562530090312540.m3u8#http://117.159.72.12:8081/live/6520562530090312540.m3u8
周口公共频道,http://125.44.139.18:8081/live/8606202505932165833.m3u8#http://117.159.72.12:8081/live/8606202505932165833.m3u8
周口教育频道,http://125.44.139.18:8081/live/2548854934748691151.m3u8#http://117.159.72.12:8081/live/2548854934748691151.m3u8
周口新闻综合,http://125.44.139.18:8081/live/2216261506805201716.m3u8#http://117.159.72.12:8081/live/2216261506805201716.m3u8
诸城新闻综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=wfzcxw
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8#http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
驻马店科教,http://tvlive.zmdtvw.cn/live/8395198981051753732/index.m3u8#rtmp://tvlive.zmdtvw.cn/live/8395198981051753732
庄浪综合频道,rtmp://play.kankanlive.com/live/1687654127961989#https://play.kankanlive.com/live/1687654127961989.m3u8
准格尔旗电视台,http://pili-live-hls-nmgapp12019.sobeylive.com/nmgapp12019/live170312713456494.m3u8#kdsvod://http://v.91kds.com/b7/tianma.m3u8?ip=zge.nmgcyy.com.cn&id=11&pwd=jsdecode
资阳新闻综合,https://zbsczy.zyrb.com.cn/zygc/q_live169940503167305.m3u8
淄川生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbzcsh
淄川新闻,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=zbzcxw
秭归新闻综合,https://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1735660799-0-0-e80e38a154f9ea053e26d2ff5038530a
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
自贡公共频道,http://110.189.153.160:1002/ggpd.flv
自贡综合频道,http://110.189.153.160:1001/zhpd.flv
邹城文化生活,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jizcwh
邹城综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=jizcxw
邹平民生,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=bzzpms
邹平综合,http://qrh.yimkj.cn/%E5%B1%B1%E4%B8%9C%E9%BD%90%E9%B2%81.php?id=bzzpxw#rtmp://222.134.46.228:1935/live/zpzh
MOVIE簡中,#genre#
扶桑花女孩,https://vip.lz-cdn7.com/20230223/14473_34758120/index.m3u8
醜女大翻身,https://vip.lz-cdn7.com/20230223/14471_0a1ee6d8/index.m3u8
聊齋畫壁,https://vip.lz-cdn7.com/20230226/14577_538d24e5/index.m3u8
EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·KBC,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?
Animax반지의비밀일,https://i.mjh.nz/SamsungTVPlus/KRBC40000010R.m3u8
Animax하이큐,https://i.mjh.nz/SamsungTVPlus/KRBC3200001VC.m3u8
E채널토요일은밥-좋아,https://i.mjh.nz/SamsungTVPlus/KRBC4100008Z6.m3u8
글로벌뉴스byLeadStory,https://i.mjh.nz/SamsungTVPlus/KRBD3100006X4.m3u8
로보카폴리TV,https://i.mjh.nz/SamsungTVPlus/KRBC3500013VH.m3u8
맛있는녀석들,https://i.mjh.nz/SamsungTVPlus/KRBC3200007D1.m3u8
사피엔스스튜디오,https://i.mjh.nz/SamsungTVPlus/KRBC32000191N.m3u8
새해웃음특집,https://i.mjh.nz/SamsungTVPlus/KRBD2700008TZ.m3u8
심리읽어드립니다,https://i.mjh.nz/SamsungTVPlus/KRBC3200021ZA.m3u8
씨네21+,https://i.mjh.nz/SamsungTVPlus/KRBD26000011V.m3u8
역사읽어드립니다,https://i.mjh.nz/SamsungTVPlus/KRBC32000200B.m3u8
연합뉴스TV,https://i.mjh.nz/SamsungTVPlus/KRBD1400001ED.m3u8
전우치,https://i.mjh.nz/SamsungTVPlus/KRBC4000003J2.m3u8
채널A이제만나러갑니다,https://i.mjh.nz/SamsungTVPlus/KRBC4100005N5.m3u8
코코비TV,https://i.mjh.nz/SamsungTVPlus/KRBB500035VF.m3u8
iHQ돈쭐내러왔습니다,https://i.mjh.nz/SamsungTVPlus/KRBC4000002ME.m3u8
JTBC냉장고부탁해,https://i.mjh.nz/SamsungTVPlus/KRBD4300003MW.m3u8
JTBC뉴스,https://i.mjh.nz/SamsungTVPlus/KRBC46000173Y.m3u8
JTBC비긴어게인,https://i.mjh.nz/SamsungTVPlus/KRBC5000020AF.m3u8
JTBC아는형님,https://i.mjh.nz/SamsungTVPlus/KRBD43000023M.m3u8
JTBC최강야구,https://i.mjh.nz/SamsungTVPlus/KRBC5000019FB.m3u8
